index,rest_name
10182,Tarang Veg And Non Veg Restaurant
10183,Frozen Gelato
10184,Hotel Aadesh
10185,S Baba
10186,Jay Tulaja Bahvani Pure Veg
10187,Kritoz
10188,Yash Wadapav
10189,Fat Jar Cafe
10190,Cafe Basement
10191,Mr P's Kitchen
10192,Shri Krushna Pav Bhaji & Cafe
10193,Pet Pooja Hotel
10194,Cafe Eatly
10195,Eatkart Biryani Currys
10196,Nallini's Kitchen
10197,Gore Amrutalya
10198,Gupte's Food Delight
10199,Aditya Konkani Kart
10200,Biryani Corner
10201,Atharva Foods
10202,Biryani Paradise
10203,Swad Kitchens
10204,The Cone Shopee
10205,Sharada Mastani
10206,Arnav Cafe
10207,Hotel Shree Ganesh
10208,Life Kitchen
10209,Kavita Foods
10210,Food Funda
10211,Rolls Royal
10212,Cafe Durga
10213,Andhra Hyderabad Biryani
10214,Taste Of Punjabz
10215,Food Juction
10216,Hotel Rajmudra
10217,Master Chef
10218,Bread Buns
10219,The Khandeshi Katta
10220,Hungry Hippie
10221,The Weastern Food
10222,The Dragon Story
10223,Bro Combo
10224,The Buns & Rolls Company
10225,The Shanghai Street
10226,Kartiki Caterers
10227,Spicy Express
10228,Shree Ram Food Junction
10229,Shegaon Kachori Center
10230,Only Nonveg
10231,Signature Kolkata - Home Style Bengali Kitchen
10232,Jadhav Wadewale
10233,Chinese Katta
10234,Hotel Rubab
10235,Classic Fries And Burger
10236,Hotel Samrudhi
10237,Kamate Foods And Tiffin Services
10238,The Noodle Xprs
10239,Tawakkal Meals
10240,Aai's Kitchen
10241,Khuraak Foods Pure Veg
10242,Renuka's Non Veg
10243,SP Restro
10244,The Spicy Herbs
10245,Master Chef
10246,Frizzle Restaurant
10247,Punjabi Mess
10248,Creative Food Catering
10249,Delicious Delights
10250,Zahra Cakes
10251,Cafe Andra
10252,Ambe  Snacks Centre
10253,Shivratna
10254,Sandwich King
10255,JB Cafe
10256,Eat It
10257,Shree Krishna Dabeli & Burger
10258,Hotel Prerna
10259,Tummy Treats
10260,Jeevan Tea Center
10261,Chinese Addicted
10262,Chinese Junction
10263,Shreeji Ice Cream
10264,Small Hunger
10265,SK Meal Home
10266,Creamz Masterz
10267,Alfa Q Restaurant
10268,Spicy Affairs
10269,Nivis Paratha
10270,Kitchen Affairs
10271,Sairup Hill Family Restaurant
10272,Aksh Cakes
10273,Bunwich Central
10274,Roll Baby Roll
10275,Creamz Masters
10276,Quenchers by Barista
10277,Only Eggs-Eggsclusive
10278,Hotel Daawat-E-Punjab Veg Non-Veg
10279,Ayushi Restaurant
10280,Ek Omkar
10281,Kokan Food Veg Non-Veg
10282,Punjab Express
10283,Balaji Bhel And Snacks Center
10284,Shri Sai Chatra Snacks Center
10285,Shrisha's Kitchen
10286,Hotel Shivam
10287,Mo Combo
10288,New Rajdhani Caterers
10289,Hotel Gurudev
10290,Pragati Restaurant
10291,Maharashtra Chinese and Biryani House
10292,Heritage Biryani
10293,Mahalaxmi Caterers
10294,Hotel New Pallavi
10295,Lucky Chinese And Snacks Center
10296,Bubbles Cafe
10297,Urban Meals
10298,Taste Of Tikka
10299,Shree Sadguru Snacks Center
10300,Bunwich Central
10301,Veggie Treat
10302,The Noon Kitchen
10303,Hotel Kishan Kanhaiyya
10304,Indrayani Cafe
10305,Vintage Thali
10306,Aapla Corner
10307,Seemas Kitchen
10308,Cafe Azaad-E-Hind
10309,Nawabi Biryanis And Kheema
10310,Angrez Biryani
10311,Pooja Restaurant
10312,Rudra Hotel
10313,Hunger Cafe
10314,Shivshakti Chinese And Snacks Centre
10315,Hotel Pm To Am
10316,Eat-n-Dream
10317,Bunk Cafe BC
10318,Param Panchwati Dining Hall
10319,Hotel Aditya
10320,Home Chef
10321,S R Chinese
10322,Puneon
10323,Shahi Hotel
10324,Swaraj Matnawal And Snacks Centre
10325,Shree Babulnath Dairy And Snacks Center
10326,Atithi Snacks
10327,Mr. Kheema
10328,Shukran
10329,Jalraj Da Dhaba
10330,Crowd 63
10331,Seema Foods
10332,Machineheads BBQ
10333,Renuka Kolhapuri
10334,Two Spoons
10335,Shree Mahalaxmi Ice Creame Parlour
10336,The Food Court
10337,Charthankar Snacks Center
10338,Hotel Sonali
10339,Tulsi Snacks Centre
10340,Cafe Coffee Tea
10341,Flo
10342,Twarja Snacks Center
10343,Om Sai Restaurant
10344,Shree Paripoorna Bhojnalay
10345,Siddhidata
10346,Metro Snack Centre And Fast Food
10347,The Chinese Stove
10348,The Cake & Cream Factory
10349,Shabnam Hotel
10350,Hotel Sai 24
10351,Shree Krrishna Vadewale
10352,Hotel Chandrama
10353,Arianne Kitchen
10354,Hotel Rasoi
10355,SA Ricewale Hungry Food
10356,Royal Garden
10357,K G Mama
10358,Tara's Kitchen
10359,Mitesh Pavbhaji Center
10360,Hotel Indraprasth
10361,Kanifnath
10362,Saoji Biryani House
10363,Royal Foods
10364,BOLLYWOOD KITCHEN
10365,Walk N Roll Cafe
10366,Idli Express
10367,Foodies Multi Cuisine
10368,Nookkad
10369,Vakratunda
10370,Let's Eat Shawarmas and Rolls
10371,Z Plus Hotel And Caterers
10372,Shivneri Family Restaurant
10373,N S Cafe
10374,Eatos Stuffed Stories
10375,Hotel Shubhangi
10376,Ask Dosa Point
10377,Cafe Saheeha
10378,Tasty
10379,Hotel Janai
10380,Coffee Zone
10381,Home Made Chocolates
10382,Hotel Jay Malhar
10383,Aahar Veg Court
10384,Grace Biryani House
10385,New Reddy's Restaurant
10386,Harsh Cake And Cream
10387,China Town
10388,Kavya Pav Bhaji
10389,Hotel Swaad
10390,Mauli
10391,Desai Biryani Center
10392,AS Restaurant Chinese Fast Food
10393,R Samarth's Cafe
10394,Poonam Egg Plaza
10395,Hotel Maratha Biryani House
10396,Biryaninama
10397,Cake World
10398,Delight Dhaba & Cafe
10399,Maharani Veg & Nonveg
10400,Shawarma Cafe
10401,Cafe Abhi
10402,Ziyafat Biryani
10403,East India Co.
10404,Cafe Cheese And Ice
10405,Rocky Chinese Corner
10406,Hotel Shivani
10407,Tasty-The Taste Of Gujarat
10408,Ziyafat Biryani
10409,Tirupati Dinning Hall
10410,Matoshri Dosa And Snacks Centre
10411,Samrat Cafe
10412,Cafe Twilight
10413,Ignite Crunch & Cafe
10414,Dosa King
10415,The Shaukeens
10416,New Goodluckk Cafe
10417,Arya Snack Center
10418,Kaveri Upahar Gruh
10419,चमMuch Misal & Pav Bhaji House
10420,J's Catering Operations
10421,The Protein Room
10422,Chinese Express
10423,Suprabhat Idli Point
10424,The Royal Treat
10425,Jeet Fast Food
10426,Swad Biryanis
10427,FooDoZ
10428,The Cake House
10429,Hotel Sadhana
10430,Mr. Biryani Specialist
10431,Ganesh Bhavan
10432,The Kabab & Curry
10433,Hotel Shlok Chinese Center
10434,Power Parathe Wale
10435,Mighty Millets
10436,Sagar Sweets
10437,Marwadi Jalebi Junction
10438,Utkarsh Snacks Center
10439,Monu's Diner
10440,The Sanghai Court
10441,Mr.Chefer
10442,Indikitch Southwest
10443,G Annapurna Catering
10444,New Pune Cafe
10445,Sarathi - The Tasty Corner
10446,Apnaa Indore
10447,Simply South Dakshin Dosawala
10448,Traditional Zaika
10449,Sanjha Choolha
10450,Cafe Rubab
10451,The Broken Egg
10452,Rasik Paan Shop
10453,Jiana's Cafe
10454,Indian Restaurant
10455,City Pride Bar And Restro
10456,Hotel Abundance
10457,Lambodar Swayampak Ghar
10458,The Cafe Katta
10459,Royal Cafe
10460,Rahul Misal
10461,Aary Pure Veg Restaurant
10462,Cocktail Food Court
10463,Bhandary Family Restaurant
10464,Hobbit Rolls & Chinese
10465,Sultan Biryani And Kabab
10466,Royal Burgers And Momos
10467,A1 Andda Bhurji Centre
10468,S.K. Chinese Center
10469,Krishna Snack Center
10470,Desi Chinese
10471,Aaryan's Kitchen
10472,Hotel Shivansh
10473,Mumbai Kebabs
10474,Savera Cafe
10475,Cafe Berry
10476,World Of Ice Creams
10477,Minerva
10478,Arena's Biryani
10479,Hotel Karbhari
10480,Foodastic
10481,TCG - The Cheese Games
10482,Cafe Bellissimo
10483,SPS Delicious Kitchen
10484,The Magic Plate
10485,Flavours
10486,Videshi Burgers
10487,Jayhind Biryani's
10488,Hot Plate
10489,The Kitchen Story
10490,Krrishnai Veg
10491,Amore Kitchens
10492,Hotel Shivshai
10493,Dipika Restaurant & Beer Bar
10494,Nile Bakers Cafeteria
10495,Biryani Nation
10496,The Maharaja Biryani
10497,Cuisy Cafe
10498,Hotel Sarja
10499,Quiky South
10500,Lucky Cafe
10501,Jay Tulajabhavani Bhojanalay
10502,Flavours
10503,Cafe Yoga Yog Snack
10504,Flavours
10505,Puneri BBQ House
10506,New Lucknow Catering
10507,Jai Jotiba Dining
10508,Asian Street Food
10509,6 Muffins
10510,House of Biryani
10511,Tarri Misal
10512,Roshan Snacks Center
10513,Yashoda Nandan Dairy & Fast Food
10514,Shree Kal Bhairavnath
10515,Rajkamal Sweets
10516,Burosta
10517,Coffee Craze
10518,Hotel Real South
10519,Mahalaxmi Mess and Hotel
10520,Raje Bhosale
10521,Sandwich & Pasta Club
10522,Dadanchi Misal
10523,Hotel Malabar
10524,Son And Mom Royal Biryani
10525,Shri Prabodh
10526,Swad
10527,Eat And Treat
10528,Anjali Snacks Center
10529,Moms Paratha
10530,Meals Parcel
10531,JM Chinese
10532,Suresh Inn
10533,Jagdamb Homemade Biryani
10534,Velchi
10535,Lazeez Hub
10536,Ancient Udupi
10537,RB'S Kitchen
10538,Hotel Kalvan
10539,Divya Food
10540,Shanghai Express
10541,Y2k
10542,SS Biryani
10543,Cafe Ambrosial
10544,Desi Chinese Center
10545,Fat Jar Cafe
10546,Hotel Laxminarayan Pure Veg
10547,Biryaniwala
10548,Nayab Foods
10549,Poorna Restaurant
10550,Chavishta Katta
10551,Hotel Vakratund
10552,Munchy Crunchy
10553,Wheat N Meat
10554,Radhakrushna Lunch Home
10555,Ting Tong
10556,The Burger Ville
10557,Shri Foods Tiffin & Much More
10558,Jai Ganesh
10559,Instacrave
10560,Food Express
10561,Meet Dinning Hall & Trisha Outdoor Catering
10562,Hotel Panchpakwan
10563,Bhoomi Tiffin Service
10564,Shri Adarsh Foods
10565,Ganeshan Food
10566,Food Lovers
10567,Hotel Omkar
10568,Avanti Snacks And Bhojnalay
10569,Biryani Town
10570,Sainath Snacks Center
10571,Ashay's
10572,Annpurna Hotel
10573,MP Tadka
10574,Jee Aayan Nuu
10575,Prasanna Hotel
10576,Shri Sai Lunch Home And Biryani House
10577,Samad Foods New Poona Bakery
10578,Ezee Bzee
10579,Simran Court Restaurant & Bar
10580,Matan kalwan
10581,The Bespoke Nutrition
10582,Monar Cafe
10583,Muley Caterers
10584,La Moreish
10585,SK Hyderabadi Biryani House
10586,B3
10587,Sai Abhiruchi
10588,Urban Eats
10589,Masala Dabar
10590,Hotel Sunstar
10591,Shetkari Veg Non Veg Katta
10592,Whole Sale Khana
10593,Om Chinese Center
10594,The Big Bowl Theory
10595,Swami's Pure Veg
10596,Bassam Cakes
10597,K Snacks Centre & Bhojanalay
10598,Oyye Hoyye
10599,Shree Sadguru Snacks Center
10600,Meals At Home
10601,Vivi's Framos
10602,Royal Foods
10603,Pra's Kitchen
10604,The Cafe Delight
10605,Food Box-Desi Khana
10606,Chaitrali Pure Veg
10607,Imbuto Fresh
10608,Punjabi Delite
10609,Purohit Pizza And Sandwich
10610,Hotel Shivray
10611,Shree Balaji Hotel
10612,Fuel Station
10613,Golden Cakes N Cookies
10614,Shiv Sai Snacks & Restaurants
10615,Sauce Pan
10616,The Wrap Cafe
10617,Maay Kitchen
10618,RD'S Cafe
10619,Foodies Nest
10620,Oyye Hoyye
10621,Hotel Sagar
10622,Khana Khajana
10623,Tasty Box
10624,The Pirate Bay Cafe
10625,Krushna Snacks Center
10626,Food Home
10627,Kanchan Family Garden Chinese
10628,Hotel Shree Mahakali
10629,The Meal Junction
10630,The Cafe Delight
10631,Food Zone
10632,The Paradiso Resto
10633,Malwani Katta
10634,Punekars Biryani
10635,Jijai Snack Corner
10636,Bawarchi Fast Food
10637,Sheetal Sweet Corner
10638,High Choice Chinese Fast Food
10639,The Little Chinese
10640,Samarth Chinese Veg-Non Veg
10641,Food For Hunger
10642,Hotel Rubab
10643,Hotel Shravani Lunch Home
10644,Arabian Twist
10645,M9 Restaurant
10646,The Burgwich Cafe
10647,Healthy Bites
10648,Hotel Audumbar
10649,Geetas Kitchen And Snacks Center
10650,Hotel Gurukrupa
10651,Lovers Cafe
10652,Sudama Vada Pav
10653,Radhika Snacks
10654,Cake Choice
10655,Taipai Momo
10656,Hotel Prem
10657,Sagar Cafe
10658,Americal Spice
10659,Rajmudra Fast Food & Chinese Center
10660,Hotel Payal
10661,Sadda Adda
10662,Cafe MH-12
10663,Swara Juice Bar
10664,Gokul Sweet
10665,Dilli Biryani House
10666,Cafe Buzz
10667,Chef's Kitchen
10668,Aditya Bhojanalay And Caters
10669,Kolkata Dum Biryani
10670,Bhojan
10671,Red Dragon Chinese
10672,Tiktok Briyani House
10673,Kaal Bhairav Nath Ice Cream Parlour & Cafe
10674,Sarvada Dosa
10675,Hotel Ramful
10676,Royal Indian Biryani
10677,Manjunatha
10678,Hotel Sunrise
10679,College Katta
10680,Kolkata Dum Biryani
10681,Jiaozi Chinese & Thai Restaurant
10682,Hotel The Lavasa
10683,Fortune's Kitchen
10684,Unique Corner Fast Food
10685,Smokin Biryani
10686,Taipai Momo
10687,The Sindh Punjab
10688,Food Express MH 14
10689,Rolling Rolls
10690,The Roll Factory
10691,Tea House
10692,Hotel Supushp
10693,Rolly Polly
10694,Hotel Prem Chinese
10695,Hotel Soham
10696,Cafe Tasty Treat
10697,Swap Pizza Center
10698,Vijayshree Misal House
10699,SV Biryani House
10700,TPD The Punjabi Dhaba
10701,WS Bakers
10702,Vandana Palaspagar
10703,Dreams And Streams
10704,The Sparrow Rolls
10705,China Today
10706,Gol Gappe
10707,Lavangi Biryani House
10708,Lonavala Spice
10709,Panipuri And Chat Center
10710,Hotel Zayaka
10711,Singhgad Food Hub
10712,Harshi's Food Corner
10713,K Snacks Center
10714,Queen's Food Junction
10715,Ankara
10716,China Toda
10717,Dhaakad Biryani
10718,Udupi Snack Center
10719,Swarajya Bhojnalaya
10720,Desi Tadka
10721,Evergreen Bakery
10722,Zanzanit Misal House
10723,Jija Veg And Non Veg
10724,Little Cube Cafe
10725,Ambika Bhojanalay
10726,Hotel Hukumshahi
10727,Shri Sadguru Khanawal
10728,Handi Se
10729,Aaaryan Biryani House
10730,Chinese Express
10731,Jay Malhar Khanawal
10732,Aaswad
10733,Olivine Pizza & Slices
10734,Bhow Wow Hot Dog
10735,A B Snacks Center
10736,Kailas Snacks Center
10737,Wich Wich
10738,Biryani Kebab Adda
10739,Shree Swami Dosa Centre
10740,GC Biryani
10741,Vinayak Hotel
10742,Mahalaxmi Foods
10743,Samarpan Restaurant
10744,Lajjat
10745,New Shisha Family Dhaba
10746,Ambika Bhojanalay
10747,Gulp
10748,Fast Food Centre
10749,Swaraj Hotels
10750,Hotel Shivshahi
10751,Sub Ka Dhaba
10752,Hotel Sai
10753,Manunatha South Indian
10754,Rajmahal Hotel
10755,Shubham Maggie & Snacks Center
10756,Hotel Akshay
10757,Sagar Chinese Center
10758,Miso'os Kitchen
10759,Hotel Pragati
10760,Mrunal Dosa Palace
10761,Combination
10762,Vikas Snacks Corner
10763,Shriram Misal House
10764,Maa Dha Paratha
10765,Hungry Kakke
10766,The French Press
10767,Le-Combo-Dhiya
10768,Fantastic Pizza
10769,Cafe Durga
10770,The Cafe Las Vegas
10771,Dwarka Chaha and Wadewale
10772,Samosa & Franky House
10773,Jotiba Dosa Center
10774,Jains Hot Spicy
10775,Biryani House
10776,Super Dragon
10777,Al Hayat Chinese Fast Food
10778,Red Sun Chinese And Snacks Center
10779,Soham Bhel
10780,Impression Delight
10781,Rishus Cake Land
10782,Garry's Kitchen
10783,Sharafat Caterers
10784,SR Starter Point
10785,The Bake Shop & Bistro
10786,Daawat Hyderabadi Caterers
10787,Hotel Shivaai
10788,Game of Chong's
10789,Hot N Tasty Chinese Express
10790,Hotel Saptsrungi
10791,G.K.G.N Caterers
10792,Darjaa Biryani
10793,Pawar Biryani House
10794,Hotel Swad
10795,Mystery Plate
10796,Something Fishy Day And Night
10797,Hotel Aarogana
10798,Pet Pooja
10799,Online Eats
10800,Ranveer Foods
10801,Red Chille
10802,Tasty Food
10803,Nitus Cooking
10804,Valentina
10805,Ismail Caterers
10806,A1 Kolkatta Rolls
10807,La Regal Chef
10808,Food Corner
10809,Rutuja Kulfi & Rabdi
10810,Food Paradise
10811,Red Dragon
10812,Rolls Fest
10813,Rolls Corner
10814,Punjabi Paratha Corner
10815,Cafe Town
10816,Hotel Green Wood's
10817,DK Biryani House
10818,Avanee's Restaurant
10819,Cafe +
10820,Night Cravers
10821,The Egg Factory
10822,Swatej
10823,Kolkata Bites
10824,Hotel Z
10825,Lajwaab Biryani
10826,Sangrila Chinese
10827,Jay Naganray Sweets
10828,Golden Baker's and Confectioners
10829,Jai Swami Samarth Krupa Snacks
10830,Hotel Rathi Residency
10831,Israr's Caterers
10832,NK Restaurant
10833,Golden Biryanis
10834,Shree Jai Raj hotel
10835,Dino Donuts
10836,Palace Of Theme Cakes
10837,Food Feast
10838,Zeenat Biryani House
10839,Monar Cafe
10840,Hotel Krishna Lella
10841,Avani Foods
10842,Food In
10843,Night Out Cafe
10844,Khana Khajana
10845,Nivant Snacks
10846,Satyam Snack & Mess
10847,Hotel Shree Gurumauli And Snack Center
10848,Dinner's Delight
10849,Dilli Biryani
10850,Vrisha Mess
10851,Kebab & Wok
10852,Udupi Swada
10853,Shreed Pure Veg
10854,Sunstar Kitchen
10855,WS Special Veg Non-Veg
10856,Kanak Natural Food
10857,Bhukology Eat Desi
10858,Madras Cafe
10859,SV Foods
10860,New Life Fast Food & Snacks Centre
10861,Maa Ki Golden Rasoi
10862,Balaji Misal House
10863,Eat Point
10864,Lentils Kitchen
10865,Hotel Om Samarth & Dining Hall
10866,Klove Kitchen
10867,Dum
10868,The Crispy Bites Kitchen
10869,Vidyarthi Snacks Centre
10870,Shiva's Kitchen
10871,Mumbai Tadka
10872,Dhareshwar Snacks & Chinese
10873,Rasoi Network
10874,Soumya Snacks Centre
10875,Green Gold Veg Restaurant And Juice Bar
10876,The Meal Destination
10877,Kumthekars Khatta Meetha
10878,Umiya Dining Hall
10879,IBG Quick Bites
10880,Hotel Maratheshai Express
10881,90's Kitchen
10882,Kakde Lunch Home
10883,TTMM - Tongue Tummy & Much More
10884,Hotel Amantran
10885,Geeta's Kitchen And Snacks Center
10886,Shri Poona Sweets
10887,Vikas Food Junction
10888,GAWADE'S DOSA
10889,Hotel Sagar
10890,Kwality Walls
10891,House Of Sandwiches
10892,Bakers Corner
10893,Swarali
10894,Biryani Buzzzz
10895,Kool Bubbles Cafe & Soda
10896,Shri Datta Pure Veg
10897,Junifer
10898,Dhaabaa Dot Com
10899,Rajya Bhog
10900,Shree Ganesh Tea Stall
10901,Hash Tag Meals
10902,Food Fantacy
10903,Nawabi Mehfil
10904,Supriya Restaurant
10905,Sugandha Paan Shop
10906,Hotel Mawali Thaat
10907,Oink Oink !
10908,Street Treat
10909,Shailaja
10910,Indian Zaika
10911,Ira Refreshments
10912,Anna's Biryani
10913,Taste Is Best Biryani House
10914,Eater 99 Family Restaurant
10915,Bhatia's Kitchen
10916,KP Cafe
10917,Food Metro
10918,Annam
10919,Amul and Royal Ice Cream
10920,Krishna Pure Veg
10921,Shetkari Mala
10922,Tiya Bakers
10923,SSK Cakes
10924,Gulmohar Cafe
10925,Bhartiya Flavors
10926,Hotel Shivshahi
10927,Ayyoo
10928,Artvishwa Cafe
10929,SG-TastyBites
10930,Food Point
10931,Thakur Da Dhaba
10932,Sankalp Pure Veg
10933,Hotel Masal
10934,Shreemant Peshwai Pure Veg
10935,Pandit Dum Biryani House
10936,Creamystery
10937,Raigad
10938,Roti Handiz
10939,Kavya Cafe
10940,Rajmandir Ice Cream
10941,DD's Cafe
10942,Orien Chinese
10943,Vikas Family Restaurant
10944,Elshaddai Home Food Tiffin Services
10945,Charm Hot and Chilled
10946,Food in Time - FIT
10947,Night Biryani
10948,Swad Thali And Biryani House
10949,Food Factory
10950,Hunger Ground
10951,Cake Magic
10952,Ahil's Biryani House
10953,Take-A-Break Pure Veg Snacks
10954,Bluhill Family Restaurant
10955,Gizmo Fast Food Zone
10956,Ramzan Caterers
10957,Cafe Roaming Flavours
10958,Assal Gavran Chuv
10959,Max Chinese & Fast Food
10960,Yummy Yummy
10961,Cafe Crimica
10962,Southern Spice
10963,Caffe Tree Corner
10964,The Royal Maratha
10965,Food Hub
10966,Icy Spicy
10967,The Northern Cafe
10968,Délhi-Cious
10969,Cafe Durga
10970,Whole Mealz- Pure Veg Restaurant
10971,Mr.Fries
10972,Icy Spicy
10973,Kasturi Biryani House
10974,Dark Spirits Cafe
10975,Anuj Snack Centre
10976,Swarajay
10977,Bhushi Dam Family Restaurant
10978,Cafe Choco Craze
10979,Fuel Up Fast Food
10980,Guruji Ki Rasoi
10981,Chinese Inbox
10982,New Royal Fast Food
10983,Sai Cafe Katta
10984,Chocolate Biclate
10985,Brew Beans Cafe
10986,Mughlai Biryani House
10987,Spicy Biryani & Roll House
10988,Food Mojo
10989,The Hideout Restaurant
10990,Grain De Cafe
10991,Unity Kitchen
10992,Kanifnath Snacks Center
10993,Swad
10994,Night Hungers -(NH4)
10995,Cafe Irani Katta
10996,Tasty Vidarbha
10997,Jagdamb Bhel & Panipuri Center
10998,Jai Maa Pitambara
10999,PK Cafe
11000,Deli Times
11001,Crown Pizza & Diet Foods
11002,The Big Bong Theory
11003,Lokanath Restaurant
11004,Cafe F 7
11005,Hot Garlic
11006,Hotel Saikrupa Refreshments
11007,Rollitup
11008,AK's Kitchen
11009,Hotel Swad
11010,Dessert's Shop
11011,Creamy Culture
11012,Tastesum Fast Food
11013,Rohit Family Restaurant
11014,Hotel Shivneri
11015,S.K. Roll House
11016,Pizza Place
11017,Food Frolic
11018,Caramella's
11019,All Time Bar And Restaurant
11020,Murgamasti Kitchen
11021,Sai Prasad
11022,Sagas Thali House
11023,Swad Paratha
11024,The Fuel
11025,Mumbai Haat
11026,Mahi's Biryani
11027,UK Caterer's Biryani
11028,Pirajees
11029,Shaan e' Burger
11030,Shree Ganesh Veg & Non Veg
11031,Max Non Veg
11032,Shri Sai Ram Hotel
11033,Ice Creammer
11034,Hotel Mauli
11035,Vishal Chinese Food Family Restaurant
11036,Cafe Swamiraj
11037,Cafe Greedy Box
11038,Tasty Bites
11039,Wakad Corner Family Restaurant
11040,Nikki Food Products
11041,Sai Cafe & Bhojnalaya
11042,Cafe Corner
11043,The China Gate
11044,Ancient Andhra
11045,Sophisti-Cakes
11046,Rose
11047,Vedant snacks corner
11048,Hotel Madhuram
11049,Abhinav Cafeteria
11050,Pakwan Hotel
11051,Shree Maha Durgeshwari
11052,The Mad Hatter
11053,Gauri's Resto & Kitchen
11054,The Muscle Hustle
11055,My Cake Story
11056,Sadapurna Puranpoli
11057,Juice World
11058,Cafe Aaddiction
11059,Creamy'Nuts
11060,The Naidu's
11061,Hotel Motel
11062,Kitchen Family Restaurant
11063,Family Night Pizza
11064,La Moreish
11065,Hotel Malhar
11066,Pokket Cafe
11067,Hotel Shahabag
11068,Sunrise Cafe
11069,Inamddar's Kitchen
11070,Cafe Katta
11071,Balaji Foods
11072,AAZMI
11073,Dimdoo
11074,Biriyani Buddies
11075,Chinese  Corner
11076,Dragon In
11077,Desi Kitchen
11078,Manmohan Panipuri
11079,Shivkamal Resto
11080,Wake N' Bake
11081,The Bistro
11082,Royal Rasoi
11083,The Egg Corner
11084,Ruchkar Foods
11085,Achu's Kitchen
11086,Versha's Kitchen
11087,NutriKnock Pvt. Ltd.
11088,Bollywood Cafe
11089,Anna's Den
11090,Prince Family Restaurant
11091,Hotel Khandeshi Thaat
11092,The Foodies Katta
11093,Desi Chowpati
11094,Night Byte At Hot Box
11095,Hotel Aaswad
11096,Bachelor's Kitchen
11097,Abbas Chinese Junction
11098,STES Canteen
11099,Radhika Biryani House
11100,Kanha Cafe
11101,Hotel Rajlakshmi Family Restaurants
11102,New India Sweet House
11103,Kalawati's Kitchen
11104,B-Kwik
11105,Shivraje Chinese
11106,Indira
11107,New Rasilee
11108,The Chat House
11109,Akii's Cafe
11110,Red Peonies
11111,Cake Talk With Chinmayi
11112,Hotel Bhandary
11113,Hotel Changbhal
11114,Ki & Ka Kafe
11115,Binge 'O' Clock
11116,Cafe Sahil
11117,Hotel Swaad
11118,Neo's Cafe
11119,Stonarc Garden Restaurant
11120,House of Biryani
11121,On The Grill
11122,Radha Raman
11123,Amrut Sweets
11124,Suyog Inn
11125,Panchshil
11126,Sugran-Ess
11127,Bawri
11128,BunKababs
11129,Hotel Rudra
11130,Hotel Ranapratap
11131,Sonai Restaurant
11132,Hotel Rakesh & Snack Centre
11133,Burger House
11134,Rolls Magic
11135,Nik's
11136,Rajasthani Tadka
11137,Hotel Rakesh & Snack Centre
11138,Hotel Nivant
11139,Ghar Ka Khana
11140,Sivaaj Snacks
11141,CtrlShiftEat
11142,Cafe Crimica
11143,South Indian Crave Hub
11144,Rajgad Chinese Center
11145,Chatakdar
11146,Noble Bake House
11147,Maya's Kitchen
11148,Pik-A-Meal
11149,Snack Shack
11150,The Food At Park View
11151,Hotel Sarjaa
11152,Hotel Yadav
11153,Shri Balaji Pure Veg
11154,Red Spice family resto
11155,Bakhtar Caterers - Biryani House
11156,Hotel Lokseva
11157,Pick N Eat
11158,Balgude Tiffin
11159,Hotel Marathashahi
11160,Maharashtrian Zaika
11161,Olive & Spices
11162,Puneri Jhatka
11163,Hotel Mahadev
11164,Perubaug Restarant
11165,Meera Refreshment
11166,The Big O Pizza
11167,Pakwaan
11168,Creamy Berg
11169,Dhinchak Dabba
11170,Hotel Jaybhavani
11171,Star Of India Restaurant
11172,S&B Snacks Center
11173,Shree Vadewale
11174,Chill Zone Cafe
11175,Tulsi Sweets
11176,Zaika Veg
11177,Shree Resto
11178,Vyanjan
11179,Hotel Shantai Garden
11180,Satvik Restaurant
11181,Hotel Maithali
11182,Kalpak Bhel
11183,Grillers
11184,Hari Prasad
11185,Shree Prasad Bhel
11186,Shah Chinese Corner
11187,Cafe Tea & Talks
11188,Hotel Park
11189,Bhook
11190,Cafe Panaroma
11191,Hotel Kasanova Inn
11192,Hotel Pavna
11193,Hotel Veg Corner
11194,Clove's Biryani
11195,Hotel Ashirwad
11196,Rajasthani Dhaba
11197,Midnight Biryani Express
11198,A Sweet Affair
11199,Shrinathji Icecream
11200,Sugar Plum
11201,Hotel Chandrakant
11202,Hotel Siddharth
11203,Aaswad
11204,Tabre Paw Bhaji
11205,Swanand
11206,Hotel Natraj
11207,Hotel Shri Sai
11208,Hotel Sahyadri
11209,Ravi's Kitchen
11210,Shree Ganesh Snacks And Fast Food
11211,Tejal
11212,Hotel Samadhan
11213,Hotel Sukhad
11214,Paprika Restaurant - Phoenix Hotel
11215,Eat Street
11216,Hotel Aditya Dhaba
11217,Besto Foods & Ice cream
11218,Savory
11219,Hotel Maharashtra
11220,Hotel Mahalaxmi
11221,Hotel Tarangan
11222,Hotel Avani Biryani
11223,Hotel Akash Garden
11224,Hotel Abhiraj
11225,The Coffee Corner
11226,Saumya Snacks & Juice
11227,Hotel Tiranga
11228,Hotel Kubera
11229,Sonaee
11230,Little Chef Cafe
11231,Hotel Shivmalahari
11232,Vijay Sweet Mart
11233,PiQuant
11234,Balaji Chinese & Momos
11235,Sahayadri Restaurant
11236,Laximi Palace
11237,Only Biryani
11238,Burgizza
11239,Ambika Sweets & Snacks
11240,Annapurna Snacks Center
